skillid,skillname,category,reviewer,star,title,date,content
B07MZV85MW,UCSC Dining Halls,Local,Xander L.,5.0 out of 5 stars,so far so good!,"Reviewed in the United States on January 23, 2019",works great so far! now let's see if the dining halls actually put out what's on their menus... 🤔
B07M9QNNF1,NYC Public School Lunch Lady,Local,Valentina,1.0 out of 5 stars,does not work,"Reviewed in the United States on August 23, 2019","never worked- keeps asking for ""my organization"""
B07NDRZ8MJ,Hokie Dining,Local,Renee,5.0 out of 5 stars,10/10,"Reviewed in the United States on February 7, 2019",best skill ever
B07MDVZ3Y6,Restaurant Recommender,Local,Don Stewart,1.0 out of 5 stars,Restaurant Recommender did not work,"Reviewed in the United States on July 8, 2021","I gave Restaurant Recommender my location, and it cut out. I tried several times, and it never did get past the question of what location. Every time it cut out, and stated that it was having problems with the Restaurant Recommender skill.  .  I disabled the skill, and gave up.  Los Angeles is a big area, so it should not have had any problems with the location."
B07MDVZ3Y6,Restaurant Recommender,Local,Mike,5.0 out of 5 stars,Got relevant suggestions when I was looking up places to eat with my friends,"Reviewed in the United States on January 3, 2019","Wanted to eat pho in my city, recommended a pretty good place"
B07DBN4ND3,Ethnic Dinner Recommendations,Local,R. S.,5.0 out of 5 stars,Great!,"Reviewed in the United States on May 28, 2018",Good recommendations
B073NY2MY4,Austin BBQ,Local,Another Guy,5.0 out of 5 stars,Works fine,"Reviewed in the United States on August 14, 2017",Not much to it but it works fine.
B073NY2MY4,Austin BBQ,Local,BattleShipChris,1.0 out of 5 stars,Alexa won’t recognize Austin BBQ,"Reviewed in the United States on December 30, 2017",Tried all suggested commands and none of them worked
B073NY2MY4,Austin BBQ,Local,T,2.0 out of 5 stars,Two Stars,"Reviewed in the United States on February 11, 2018",Alexa doesnt seem to understand the phrase Austin BBQ
B073NY2MY4,Austin BBQ,Local,Justin Woodworth,1.0 out of 5 stars,Does not work,"Reviewed in the United States on July 12, 2017",As stated above wish it did
B0742NP936,Should I Eat?,Local,B. Polen,2.0 out of 5 stars,Very basic choices,"Reviewed in the United States on July 22, 2017","Gave it a shot. One example of its capabilities, ""would you like western dishes?"" ""Yes"" ""Would you like American dishes?"" ""Yes"" ""American dishes, like, Hamburger, French fries, sandwich, and steak"" it then started over from the beginning. Skill would be better if it allowed you to select dishes, then pulled up recipes on the Alexa app."
B091QFJ824,Virtual Waiter,Local,Jhonathan,1.0 out of 5 stars,does not work,"Reviewed in the United States on July 3, 2021",it gives you a list of restaurants in your area but none of them are available to order from. App needs some work..
B072PZ21LW,I'm Hungry!,Local,Kevin Mikolajczak,5.0 out of 5 stars,Helps me get what I want,"Reviewed in the United States on August 6, 2017",I can never decide what to eat
B07G2FSGBK,Ziggi's Coffee,Local,Karin,1.0 out of 5 stars,Ordering thru the app,"Reviewed in the United States on December 13, 2020",It doesn't give me the option of ordering through the app with my phone. it keeps asking me to select my Alexa. I want to be able to view the menu. I am not at home so I am not able to use the echo.
B07F83K7WT,Random Fast Food,Local,B. Martin,4.0 out of 5 stars,Need The Following Restaurants,"Reviewed in the United States on February 21, 2019",In ‘N OutSteak ‘N ShakeA & W RestaurantsPopeye’s Louisiana Kitchen
B07F83K7WT,Random Fast Food,Local,Camille Rainey,3.0 out of 5 stars,where’s chick-fil-a?,"Reviewed in the United States on April 25, 2020","please add  chick-fil-a, little Cesar’s pizza,  and Zaxby’s"
B07DL3BF6C,Which Cuisine,Local,dshelby,4.0 out of 5 stars,Four Stars,"Reviewed in the United States on June 7, 2018",Fun way to come up with random cuisine ideas.
B01L2X2O4S,my Favorite Restaurants,Local,Amazon Customer,1.0 out of 5 stars,not good,"Reviewed in the United States on January 26, 2017",keeps repeating the same thing waste of time
B01L2X2O4S,my Favorite Restaurants,Local,Amazon Customer,2.0 out of 5 stars,Two Stars,"Reviewed in the United States on February 13, 2017",Not good in finding restaurants.
B08598914Z,USC Dining Halls,Local,Anonymous,5.0 out of 5 stars,Super useful,"Reviewed in the United States on February 28, 2020",does what it's supposed to
B08598914Z,USC Dining Halls,Local,Amazon Customer,5.0 out of 5 stars,It told me mccarthy had hotdogs,"Reviewed in the United States on February 28, 2020",ofc it had hotdogs
B08MZTFZRG,Holy Chow Bot,Local,Jackie S.,5.0 out of 5 stars,cool,"Reviewed in the United States on November 10, 2020",Great for quick info!
B01N44EN0W,My Barista,Local,Stephen L. Watkins,5.0 out of 5 stars,Cool!,"Reviewed in the United States on January 5, 2017",Fun skill to find a new drink you like!
B01N44EN0W,My Barista,Local,Still Scooping,1.0 out of 5 stars,No details,"Reviewed in the United States on November 30, 2016",No details
B074K9MPNX,Restaurant Finder,Local,Myers ,2.0 out of 5 stars,It could be much better,"Reviewed in the United States on December 31, 2017","I have several restaurants near me. This thing only listed 3 on a Sunday morning. There are way more than 3 places serving breakfast on a Sunday morning around here. It did name one I never heard of, which is cool because now I know of someplace I didn’t, but overall this app sucks!!"
B074K9MPNX,Restaurant Finder,Local,Restaurateur,1.0 out of 5 stars,This skill doesn't work.,"Reviewed in the United States on November 18, 2021",It doesn't do anything. Maybe it used to work years ago but not anymore.
B074K9MPNX,Restaurant Finder,Local,Navigator,2.0 out of 5 stars,Gas Stations are NOT restaurants.,"Reviewed in the United States on October 21, 2019",This app needs some work. Raceway and Wawa gas stations were the only breakfast restaurants it found.
B074K9MPNX,Restaurant Finder,Local,Maggie Scott,2.0 out of 5 stars,Poor,"Reviewed in the United States on January 18, 2018",It just gives you a short random list of restaurant with no clue  of  what  they serve
B074K9MPNX,Restaurant Finder,Local,Your Favorite Texans,1.0 out of 5 stars,Random restaurants in ZIP code,"Reviewed in the United States on July 27, 2018",Not very helpful for any zip code with more than 3 restaurants
B074K9MPNX,Restaurant Finder,Local,michael swetland sr,1.0 out of 5 stars,Doesn't list restaurants near me or in my zip code,"Reviewed in the United States on December 6, 2017",Crappy only tells restaurants 50 to 100 miles away from me when there is 5 or 6 less than 5 miles away
B074K9MPNX,Restaurant Finder,Local,Tony Skrzypczak,1.0 out of 5 stars,why did alexa suggest this?,"Reviewed in the United States on July 7, 2019",total garbage
B074K9MPNX,Restaurant Finder,Local,Xin Sun,1.0 out of 5 stars,stupid,"Reviewed in the United States on December 23, 2019","This skill is literally useless, it's not able to read my current zip code, cannot find nearest restuant basedvon key word. No card shows for restaurant instead keep speaking.What's the point of this skill exists?"
B074K9MPNX,Restaurant Finder,Local,T. B. Shafir,2.0 out of 5 stars,Scant selection,"Reviewed in the United States on August 25, 2017",Tested this for my neighborhood. Left out many excellent choices.
B074K9MPNX,Restaurant Finder,Local,OLO,4.0 out of 5 stars,Great,"Reviewed in the United States on November 16, 2018",Great
B074K9MPNX,Restaurant Finder,Local,Amazon Customer,5.0 out of 5 stars,Learn more,"Reviewed in the United States on August 16, 2017",Like to learn more about this
B088GRY4QN,Kawaii Sushi and Asian Cuisine,Local,Sid Delisi,5.0 out of 5 stars,Great 411 on local Sushi and Asian Cusine from Kawaii,"Reviewed in the United States on May 17, 2020","Love the food, great app to hear the latest deals, specials and menu items"
B07CPGJF3F,Yardley Ice House Flavors,Local,Robbie F.,5.0 out of 5 stars,The Greatest App ever conceived.,"Reviewed in the United States on July 7, 2020",see subject
B08QRXWVR6,Host Buddy,Local,Amazon Customer,5.0 out of 5 stars,great,"Reviewed in the United States on February 1, 2021","i can instantly engage with my favorite brands, while watching my favorite game"
B07CN68V5P,Restaurant Search,Local,bomber410,2.0 out of 5 stars,restaurant search so so,"Reviewed in the United States on December 29, 2018","I can say find restaurants and it will give me a list of local restaurants. But if I say find seafood restaurants, I get no answer."
B074S485KM,Middlefield Guide,Local,Michael Goldweber,4.0 out of 5 stars,Four Stars,"Reviewed in the United States on August 14, 2017","I like this skill, but it only includes restaurants in Middlefield."
B072R3Y8SX,Is Pizza Half Price?,Local,jws,1.0 out of 5 stars,Just dc what about the rest of us,"Reviewed in the United States on June 24, 2017",That sucks
B07FLD1VQQ,Lunch Picker,Local, ,3.0 out of 5 stars,It works!,"Reviewed in the United States on March 10, 2021",Functions as intended! :^)
B07RRNRYF6,Sharples Menu,Local,Jlu,5.0 out of 5 stars,"AMAZING, BRILLIANT, THANK YOU BLU","Reviewed in the United States on May 14, 2019","I am a student at Swarthmore College. I absolutely hate having to look up the sharples menu on ""The Dash"", so I am so happy that this Blu fellow designed this awesome skill for the Alexa. I use it every morning, late morning and early evening to get the inside scoop on each meal of the day. Blu, I cannot thank you enough."
B07RRNRYF6,Sharples Menu,Local,Amazon Customer,5.0 out of 5 stars,does exactly what it says,"Reviewed in the United States on May 13, 2019",satisfied
B07VC46R51,Menus by Nutrislice,Local,TheZebra,1.0 out of 5 stars,Where IS ZERO STARS,"Reviewed in the United States on September 25, 2021","I hate giving this even 1 star. i am a teacher. I should be able to set my school district and my school. I should not have to go through this every single time. Alexa launch neutra slice.... listen to 45 seconds of instructions and examples. I say the district name and she says okay great now lets locate your favorite dining area. 45 seconds more of listening to instructions for the hundredth time. This skill does not retain information. I got so aggravated with her today that I said Alexa Shut Up! I probably hurt her feeling, this skill is a loser!"
B07VC46R51,Menus by Nutrislice,Local,C.,1.0 out of 5 stars,Unable to Select Dining Location,"Reviewed in the United States on November 3, 2019","Because my dining location ends with “ES” (for elementary school), whenever I say the name of my dining location, Alexa isnt able to recognize what Im saying, even when I add an “ES” to the end."
B07VC46R51,Menus by Nutrislice,Local,Tim M.,1.0 out of 5 stars,horrible,"Reviewed in the United States on October 7, 2019","Can't select my ""organization"" as it doesn't recognize it, and it won't undo an erroneous selection due to it's not understanding verbal input.Much better to download the separate app in iStore or Google Play, or bookmark the website.If I could give zero stars I would."
B07VC46R51,Menus by Nutrislice,Local,H. Panda,3.0 out of 5 stars,only if it knew english,"Reviewed in the United States on January 30, 2022","It cannot for its life get “Charles Boehm” right. list school has the wrong pronounciation and even with that, it cannot recognise the school."
B07VC46R51,Menus by Nutrislice,Local,Fish,1.0 out of 5 stars,previous issues that everyone is having with this skill,"Reviewed in the United States on November 5, 2021","has any of these issues been addressed? does Amazon care about the skills that so not work out the issues that anyone has with them. if they will not fix the issues, then Amazon should remove the skill"
B07VC46R51,Menus by Nutrislice,Local,C,1.0 out of 5 stars,awful,"Reviewed in the United States on February 3, 2020",read the organization name off the nutislice online menu website and it still would not recognize
B07VC46R51,Menus by Nutrislice,Local,Shelley,1.0 out of 5 stars,not selectable,"Reviewed in the United States on September 6, 2019",super frustrating. i see my school on the list but am not able to select it.
B07VC46R51,Menus by Nutrislice,Local,Andrew B,1.0 out of 5 stars,fail,"Reviewed in the United States on August 27, 2019",does not find my organization.
B0748L46Z8,Muskego Guide,Local,Amazon Customer,5.0 out of 5 stars,Great!,"Reviewed in the United States on December 25, 2017",Awesome app
B074T4CTZC,MyBrunchApp,Local,Joel Buchanan,1.0 out of 5 stars,Chik fil A  50 % of the time.,"Reviewed in the United States on July 22, 2018",Not sure why this app gives recommendation for chik fil a every other time.  Couldn't find any of the places google found in my neighborhood.  Needs more testing and code.
B06XWJNH21,Gettysburg College Dining,Local,Skyler Ehly,5.0 out of 5 stars,Great app,"Reviewed in the United States on March 29, 2017",Such an easy way to get menu information!
B01LI63TDO,what to eat,Local,Lacey,1.0 out of 5 stars,Stop!,"Reviewed in the United States on January 25, 2022",I don't want this thing displaying what to eat. i can't disable it even though I asked it to. About to go back to Google
B01LI63TDO,what to eat,Local,Albert Einstein,1.0 out of 5 stars,No choices.,"Reviewed in the United States on September 21, 2016",Sucks
B07DBKX389,Put-in-Bay Restaurant Guide,Local,Carter Pugh,1.0 out of 5 stars,Biased Guide!,"Reviewed in the United States on November 27, 2018",This guide fails to mention several other fantastic restaurants the island. The guide lists only restaurants owned by the Boardwalk family. Might as well just made this the Boardwalk skill.
B01E31BCQC,Food Finder,Local,Bin Dubya,2.0 out of 5 stars,Not very helpful.,"Reviewed in the United States on May 17, 2016","I guess if you go out to eat all the time, this *could* be useful. Ask what to eat and it just names a type of food or restaurant. ""Mexican"" ""Gastropub"" are results I've gotten.  Gee, thanks.  I'm not that hard up for a suggestion."
B01E31BCQC,Food Finder,Local,Ninon Nguyen,1.0 out of 5 stars,Is this a joke?,"Reviewed in the United States on July 29, 2016",I could just ask Alexa and give me better result than this.
B01E31BCQC,Food Finder,Local,Byron,5.0 out of 5 stars,Does a good job,"Reviewed in the United States on May 3, 2016",Good idea. Would be even better if there was the yes/no implementation (see Shakespeare quote skill) so you don't have to keep repeating the entire phrase.
B01E31BCQC,Food Finder,Local,Matt Conkel,1.0 out of 5 stars,Not helpful,"Reviewed in the United States on July 3, 2016",Not really helpful unless you have never eaten any food before. Then it will suggest sandwiches.
B07NJKZK79,The Soup House,Local,ekeap,5.0 out of 5 stars,Awesome!,"Reviewed in the United States on February 10, 2019",This is great! Now I can get the soups of the day read to me by Alexa.
B074LGHMT3,Yummy Lunch Suggestions,Local,Chance Macklin,1.0 out of 5 stars,Cuba for lunch?,"Reviewed in the United States on August 19, 2020","The app sounded fun at first until it sent me to a restaurant in Cuba, I live in  North America. It’s a long way for lunch. also it only will make one suggestion and then turns itself off. There was no real interaction with this. ￼￼It said pizza then turned itself off."
B07YXXFLNR,Fox Chapel School Lunch,Local,Leah,5.0 out of 5 stars,FC has the BEST Parents,"Reviewed in the United States on October 16, 2019",Wow.  Just wow.  Thanks so much to the FC parent who did this.  It’s a total game changer.
B078N95MYX,Gronsky's,Local,Dawn Marie Woods,5.0 out of 5 stars,BEST APP EVER!,"Reviewed in the United States on January 6, 2018",We LOVE it Sheil! Thank you so much for creating it!!! 😁
B078N95MYX,Gronsky's,Local,Kindle Customer,5.0 out of 5 stars,This is great!,"Reviewed in the United States on January 9, 2018",Can you teach it to also tell us how long the line is? 😏. Love it!
B078N95MYX,Gronsky's,Local,Amazon Customer,5.0 out of 5 stars,Gronsky's app is Awesome!,"Reviewed in the United States on January 6, 2018",Love this skill! Alexa knows Pancakes!
B075J3XVZJ,Flavor Bot: Flavor of the Day,Local,Defaultgen,5.0 out of 5 stars,Life changing,"Reviewed in the United States on September 16, 2017","Usually in the morning I would have to get up, boot up my laptop, log in, troubleshoot wifi, open a browser, and go to Goodberry's website, and check for the flavor of the day. This makes Alexa tell me it with one simple query, prefaced with the ever annoying ""ask <skill name>"" Amazon forces upon us. It's at LEAST the second or third best way to check the flavor of the day. Try it out! It's actually free!I received no payment, product, or services from Goodberry for this review. My opinion is my own."
B075J3XVZJ,Flavor Bot: Flavor of the Day,Local,Rune911,5.0 out of 5 stars,No longer left wondering,"Reviewed in the United States on September 15, 2017",I no longer find myself in an irritable mood because I don't know goodberry's flavor of the day. Now thanks to flavor bot I know! No more restless nights without sleep!
B07NZ3SK8S,Raw Juce,Local,Frank,5.0 out of 5 stars,Really Easy to Use,"Reviewed in the United States on April 17, 2019","I go to Raw Juce a bunch so I have an account.  I ordered on my Alexa in my car and it was pretty easy to use.  I ordered an AB & J bowl and it took my order just like a person would.  I had to put in my loyalty acct info in order to place an order but have used it a few times since and saved all my info.  When I order now, I just say gimme my usual and I'm able to be done in a few seconds.  Was initially really surprised when my order was waiting for me when I got to the Boca spot. Really cool!"
B07WRP8ZC7,My Lily,Local,sripalreddy,2.0 out of 5 stars,Issue ordering food,"Reviewed in the United States on December 8, 2019",Tried using it for ordering food in fusion india. Alexa is unable to recognize any of the food items available on the menu . Ended up ordering just one item and had to do the rest of thr booking through another platform.
B084Q18TYH,Shot and a Beer dot com - Tri Cities,Local,Jordan De Groot,5.0 out of 5 stars,The hassle is gone from finding great food!!,"Reviewed in the United States on February 12, 2020",Love that Ryan with Shot and a beer dot com took the work out of finding great Tri-Cities food!
B084Q18TYH,Shot and a Beer dot com - Tri Cities,Local,Kim Osmonson,5.0 out of 5 stars,New Favorite Skill!,"Reviewed in the United States on May 23, 2021","Amazing! Takes the guess work and argument out of, “Where should we go to dinner tonight?”"
B07BGB6T5C,"Mimi, the Hipster Cat Bot",Local,B. Ondrisek,5.0 out of 5 stars,"Great recommendations, works worldwide!","Reviewed in the United States on April 4, 2018",This cat is great to spot new places in your vicinity or to plan your next vacation trip!
B072MBVZ73,Meal Wheel,Local,Andrew Brackenbury,1.0 out of 5 stars,Doesnt work,"Reviewed in the United States on June 19, 2017",Gave it one go and it gave me a law office.
B072KCJDY3,Kopps Flavor Forecast,Local,Vince T.,1.0 out of 5 stars,"Needs an easier, less cumbersome way to activate","Reviewed in the United States on March 19, 2020",Access is very unreliable. Alexa can't consistently use the skill because it almost always mishears some part of the very long string of words needed to open this thing. Most of the time it's like Alexa does not recognize that it has a skill for this query.
B072KCJDY3,Kopps Flavor Forecast,Local,Mrsbulty,5.0 out of 5 stars,Amazing,"Reviewed in the United States on December 11, 2018",I would have to go online and look it up. Now i don't have to.
B072KCJDY3,Kopps Flavor Forecast,Local,MRondo,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on May 27, 2018","This is amazing. We used to have to call the phone number, so this is so much better."
B072KCJDY3,Kopps Flavor Forecast,Local,Andrew Moore,5.0 out of 5 stars,Works as exactly as expected,"Reviewed in the United States on April 13, 2018",Love it!
B07673LBXR,Fazoli's,Local,Jake,5.0 out of 5 stars,"Yesssss, Alexa voice ordering comes to my favorite restaurant!","Reviewed in the United States on November 30, 2017","I’ve gone through the triditional ways of ordering, call in or in person. Then online and mobile ordering. Now I can just ask Alexa to open Fazoli’s and order! Friday night family takeout just got a lot easier!"
B07673LBXR,Fazoli's,Local,rg,5.0 out of 5 stars,Love the app,"Reviewed in the United States on February 20, 2018",Love the app. Ordering is much easier this way. Now if I could just use it on other chains as well ...!
B07673LBXR,Fazoli's,Local,mlanv,5.0 out of 5 stars,"this app is pretty amazing, really","Reviewed in the United States on March 13, 2018","While voice commerce is new, this app is pretty amazing, really. I was able to order from the entire menu, not just what I re-ordered like some apps. I asked what was on the desserts menu and wow, it told me! I ordering three brownies and then was able to delete one. Smooth registration, check out and done. Hands-free is a no-brainer."
B07673LBXR,Fazoli's,Local,ittybittycutiekitty,5.0 out of 5 stars,"No fumbling around with handheld devices, simply speak to eat.","Reviewed in the United States on February 20, 2018","The media could not be loaded.
                




   The hubby and I love the idea of voice ordering but don’t have a Fazoli’s near us, so we were excited to try this out on a recent trip through Colorado. I’ve posted a video below if you want to see how it went.With Alexa, I’ve learned it’s best to keep things simple—use common words, speak clearly, pause for her replies and be ready to try other phrases if she doesn’t understand right way. If you watch the video, you’ll see that she did misinterpret one or two things, but it was easy to recover by choosing different words.We successfully placed an order, charged it to our card, picked up the food, ate and thoroughly enjoyed it, especially those garlic breadsticks… Oh man! So good.I do think this is bleeding-edge technology, so you need a little patience."
B07673LBXR,Fazoli's,Local,crazycatladyjes,5.0 out of 5 stars,Hands free food ordering? Yes!!!,"Reviewed in the United States on February 21, 2018","The media could not be loaded.
                




   Being able to order lunch without having to fumble with my phone is amazing! I wish more restaurants made it this easy!I like the fact that Alexa walks you through everything to place your order including confirming the pick up location. Alexa also walked me through the menu and it was very easy to check out. Since I have a cold, I had to make sure to talk clearly so Alexa could understand my commands.Great experience! I plan on telling my friends about it!"
B07673LBXR,Fazoli's,Local,crazycatladyjes,1.0 out of 5 stars,Worthless.,"Reviewed in the United States on January 19, 2018",Absolutely useless. Sucks so bad does nothing right. Don't waste your time with alexa. She's useless also.
B01LLVS1V6,Michael's Frozen Custard Flavor Finder,Local,Jane Pearson,4.0 out of 5 stars,Simple and convenient,"Reviewed in the United States on September 23, 2016",Great idea for an app and super simple. Only suggestion for any future updates would be to add a description to some of the flavors - tomorrow's is &quot;Cake Roll&quot; and I'm not sure what that is. I do know that now I want custard. Yum!
B08DDCXNJ2,SONIC,Local,Amazon Customer,3.0 out of 5 stars,create an order,"Reviewed in the United States on April 14, 2021",wish i could pair to my movile app to make an order or something
B01N5NICSX,Goodberry's Fan Flavor of the Day,Local,Chris Hanes,5.0 out of 5 stars,Great app,"Reviewed in the United States on August 2, 2017",My kid's love this app and never fail to let me know what the flavor of the day is.  So many trips to Goodberry's - - need to hit the gym more!
B01N5NICSX,Goodberry's Fan Flavor of the Day,Local,Daniel Lombardi,1.0 out of 5 stars,Does not work,"Reviewed in the United States on June 11, 2017","This app does not work. Once the command is given it takes several seconds before responding with ""the flavor of the day is yum."""
B0742QQRKY,Purdue Food,Local,J-rain,5.0 out of 5 stars,Whoever made this is ama,"Reviewed in the United States on January 9, 2018",I have been praying for something like this. It’s so easy to ask Alexa what dining court is open or find out menu items now. It works really well!
B08JQ9LDDS,Ice Cream Pronto,Local,James Dickinson,5.0 out of 5 stars,Love it,"Reviewed in the United States on November 14, 2020",Love it
B075R2RDST,okra's restaurant,Local,Rick,5.0 out of 5 stars,Nice app,"Reviewed in the United States on November 16, 2017",I like the menu suggestions
B0759C59P3,Get fed on EatStreet,Local,Amazon Customer,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on September 6, 2017",Does what it says...
B0759C59P3,Get fed on EatStreet,Local,Amazon Customer,5.0 out of 5 stars,My hunger is,"Reviewed in the United States on September 5, 2017",Cool
B071G6C2Q7,Pick a Restaurant,Local,valerie anolik,3.0 out of 5 stars,could be more varied,"Reviewed in the United States on February 23, 2020",it always tells me to eat mexican but I want more of a variety
B071G6C2Q7,Pick a Restaurant,Local,Rose,1.0 out of 5 stars,app use,"Reviewed in the United States on May 21, 2019","You should beable to add cusines that you like/ don't like,Or even according to your diet. you should beable to say yes then ask for a restaurant name under the category choice alexa gives you. This skill is to random and does not help at all."
B071G6C2Q7,Pick a Restaurant,Local,Charlene,2.0 out of 5 stars,I don’t want fast food,"Reviewed in the United States on May 18, 2018","I ask Alexa to chose a restaurant and every single time she suggests fast food. Even when I answer “no” to “does that sound good”, she chooses again and again wants me to eat fast food. I guess Alexa wants me to be fat."
B071G6C2Q7,Pick a Restaurant,Local,S. Peluso,1.0 out of 5 stars,10/10 if you only want to eat at a deli,"Reviewed in the United States on October 11, 2019","when asked where should I eat it responds with ""a deli"" 100% of the time."
B071G6C2Q7,Pick a Restaurant,Local,Carol norton,1.0 out of 5 stars,Restaurants,"Reviewed in the United States on December 28, 2019",only mentions burgers and pizzas.  I want fiñe dining restaurants
B01N0UH1NM,Restaurant FInder,Local,Joshua Bryant,1.0 out of 5 stars,Not even remotely helpful,"Reviewed in the United States on January 8, 2017",Not entirely sure why the developer thought single restaurant answers would help anyone find anything good.
B078RCW23P,Is Pizza Half Price?,Local,NoVA_Mom,5.0 out of 5 stars,Perfect,"Reviewed in the United States on January 7, 2018",I don't have Twitter but I do have Alexa. Love half price papa!
B078RCW23P,Is Pizza Half Price?,Local,BH,5.0 out of 5 stars,Contemplated writing it myself.,"Reviewed in the United States on January 18, 2018",Finally!  I'll get a response when I ask.  Thanks Ben! Much appreciated your work on this.
B078RCW23P,Is Pizza Half Price?,Local,Benjamin Smith,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on January 11, 2018",Simple and saves me from having to look at my phone or twitter
B078RCW23P,Is Pizza Half Price?,Local,Ashlee,5.0 out of 5 stars,This Alexa skill is just perfect for when you're hungry and realize you've got no ...,"Reviewed in the United States on January 8, 2018",This Alexa skill is just perfect for when you're hungry and realize you've got no food in the house. I don't even have to check the Is Pizza Half Price Twitter account now!
B078RCW23P,Is Pizza Half Price?,Local,John,5.0 out of 5 stars,Awesome,"Reviewed in the United States on January 15, 2018",Useful application of an already awesome service - I use this up to multiple days a week
B01MR9J13P,Grub Guru,Local,Chris O.,1.0 out of 5 stars,Poor,"Reviewed in the United States on February 22, 2017",I asked for a place to eat 6 times and every time it tells me new year new you eat subway.
B06WW1B6PW,Tasty Food Thoughts,Local,Cp,2.0 out of 5 stars,SINGLE THOUGHT????,"Reviewed in the United States on April 1, 2017",It provides a tasty word for a single item. I was expecting an entire meal tasty thought.
B0845588HN,What two eat,Local,MyTechGuyRI,3.0 out of 5 stars,In the name of all that is holy get rid of that jingly sound!,"Reviewed in the United States on January 29, 2022","I like the idea, but that friggen fairy godmother waiving her wand sound... couldn't stand it... had to disable the skill IMMEDIATELy."
B074XNTD2N,ChowTime,Local,Amazon Customer,5.0 out of 5 stars,5 stars,"Reviewed in the United States on September 4, 2017",This is a useful skill with a very cool tomato logo.
B088DRCBYR,NewCity Coffee Co.,Local,Eric Violland,5.0 out of 5 stars,Great coffee!,"Reviewed in the United States on May 10, 2020",We love the coffee and the baked goods.  They also have great breakfast options.  You have to try the breakfast Burrito!
B072N5XVS8,Restaurant Picker,Local,~Gayle,1.0 out of 5 stars,She's confused,"Reviewed in the United States on July 4, 2017",She can't decipher Hamburger from Sushi ... asked her 4 times and every time she gave me an Asian restaurant
B073ZKKD8F,Zanzabar,Local,Dylan Schutz,5.0 out of 5 stars,Helpful Skill for the best bar in Louisville,"Reviewed in the United States on August 2, 2017",Works great and very useful.  I see shows at Zanzabar often.  This skill makes it easy to keep up with their concert calendar.
B082BKKVHV,Annies Hometown Restaurant,Local,Amazon Customer,5.0 out of 5 stars,Awesome,"Reviewed in the United States on December 4, 2019","Annies is a wonderful place. Good food, friendly atmosphere."
B01H3DYOAS,Prophet of Pizza,Local,Margaret R Cataneo,3.0 out of 5 stars,This Alexa does what she wants how do I get whom ever is attached to my Alexa unaertached,"Reviewed in the United States on March 30, 2017",How do I get my Alexa unertached
B01H3DYOAS,Prophet of Pizza,Local,Stanley camic,1.0 out of 5 stars,How about papa johns pizza.,"Reviewed in the United States on December 30, 2016",Påpå johns piza
B01H3DYOAS,Prophet of Pizza,Local,Peps,1.0 out of 5 stars,Silly,"Reviewed in the United States on June 21, 2016",Apparently works only on the Big pizza chains and not on small local ones.
B08JHRCRS5,EIU Menu,Local,Allison Edwards,5.0 out of 5 stars,awesome,"Reviewed in the United States on September 19, 2020",i am always checking the menu this is so cool!
B09LYCV3JM,Restaurant Finder,Local,Restaurateur,5.0 out of 5 stars,Searching by food type and city is great,"Reviewed in the United States on November 16, 2021",The fact that you can ask for a specific food type on a city makes it a game changer compared to other skills. Really helpful and will use it all the time!
B09LYCV3JM,Restaurant Finder,Local,Ignacio Cordoba,5.0 out of 5 stars,Very nice restaurant assistant!,"Reviewed in the United States on November 18, 2021",This finder is excellent! A time saver when craving a sound bite. Responses are fast a accurate; I will keep using it :)
B09LYCV3JM,Restaurant Finder,Local,Norman A Newell,5.0 out of 5 stars,A truly useful Alex skill,"Reviewed in the United States on November 18, 2021","A useful skill that works as advertised. I wonder if it learns over time, because the recommendations have been consistently good and relevant. Highly recommended."
B09LYCV3JM,Restaurant Finder,Local,Jesus A.,5.0 out of 5 stars,Great tool when hands are full,"Reviewed in the United States on November 18, 2021",Let’s say you’re still busy washing the dishes at home after finishing lunch and because of that you’re pretty sure you don’t want to cook dinner. Restaurant Finder is the best option to start finding where you’re next meal will be even tho you might have your hands full at the moment.
B09LYCV3JM,Restaurant Finder,Local,S,5.0 out of 5 stars,An absolute checkmate!,"Reviewed in the United States on November 18, 2021","A very good idea and execution. Choosing a restaurant can be a lot like Chess, you want to find the best move. This app enables you to take advantage of the most cutting-edge Restaurant Finding theory, and apply it for the win!5/5, highly recommended!"
B09LYCV3JM,Restaurant Finder,Local,Amazon Customer,5.0 out of 5 stars,Works just as intended,"Reviewed in the United States on November 18, 2021",Had no issues with it & helped me find my new favorite lunch spot especially since I recently moved. 10/10
B074MJJ4WB,Beer Garden,Local,M,5.0 out of 5 stars,Great skill! Saves relevant beer garden info to a ...,"Reviewed in the United States on September 11, 2017",Great skill! Saves relevant beer garden info to a card in the Alexa mobile app for easy reference when you head out the door.
B074MJJ4WB,Beer Garden,Local,George Ward,5.0 out of 5 stars,Love it. Especially the fact that Alexa will text ...,"Reviewed in the United States on August 24, 2017",Love it. Especially the fact that Alexa will text you the address and web site of the location you choose so that you can map it on your own.
B073SW3WNF,San Diego Farmers Market,Local,Andrea,1.0 out of 5 stars,Useless,"Reviewed in the United States on December 3, 2017","When I say the cue, Alexa says she doesn't know or sets a reminder."
